,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_Dont_Know,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_Dont_Know,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q13_Dont_Know,Q14,Q15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q20,Q21,Q16
3110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,5,1,4,3,3,?,?,?,5,5,5,4,4,?,4,?,?,?,?,?,?,4,?,2,5,3,A
3111,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,C
3112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,5,5,5,3,5,5,4,5,5,5,5,5,4,5,5,2,2,5,4,3,2,5,5,A
3113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,?,?,?,?,?,?,3,3,A
3114,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,?,2,2,?,?,?,?,?,?,?,5,?,?,?,?,?,5,?,?,?,2,?,?,?,?,1,3,3,D
3115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,3,3,?,?,5,4,3,2,?,4,?,?,?,?,?,?,?,?,?,3,3,3,3,3,3,2,D
3116,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,?,3,?,2,2,2,?,2,4,2,2,2,2,2,4,2,4,4,?,2,2,2,2,B
3117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,4,4,3,2,4,4,3,2,4,2,3,1,2,2,1,2,3,4,2,1,3,2,B
3118,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,?,2,2,D
3119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,5,2,4,3,3,3,4,2,5,1,4,2,?,?,5,?,?,3,5,2,5,3,?,2,3,C
3120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,3,3,3,3,?,4,3,3,3,2,1,2,4,3,2,4,4,5,4,4,3,3,4,4,3,3,B
3121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,4,4,2,2,4,4,4,4,2,2,2,4,2,3,3,2,2,2,2,4,2,B
3122,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,?,2,?,3,5,4,?,?,?,4,5,5,5,5,2,5,?,5,?,?,?,?,?,?,?,?,3,3,D
3123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,4,1,4,2,4,5,2,5,3,3,4,2,4,3,4,2,2,1,4,4,1,3,4,1,B
3124,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,2,4,4,3,4,3,2,3,2,4,3,1,3,2,4,2,2,2,2,3,3,3,3,3,3,3,A
3125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,4,?,3,?,3,?,4,?,?,?,?,4,4,?,?,?,?,?,?,?,?,?,3,3,A
3126,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,?,3,4,3,3,3,?,2,?,3,?,?,?,2,?,?,2,2,1,?,1,?,?,?,3,3,A
3127,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3,1,3,4,4,3,4,3,1,1,2,3,1,2,2,1,1,1,1,1,1,3,1,2,2,1,3,3,B
3128,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,4,4,5,5,3,4,4,1,4,3,3,2,1,2,1,1,4,4,1,1,4,4,3,2,5,C
3129,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,5,3,3,4,3,4,4,3,3,2,3,4,3,3,3,2,4,3,4,4,3,4,3,A
3130,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,4,4,3,2,2,3,2,4,4,3,2,2,3,4,3,3,4,3,2,2,3,3,2,3,2,A
3131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,5,4,3,2,2,3,3,4,5,3,4,3,4,3,1,2,3,1,3,3,3,1,4,3,3,A
3132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,2,3,4,2,2,2,B
3133,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,3,?,?,3,?,?,3,3,4,?,3,3,?,3,2,3,2,2,?,2,3,?,?,3,3,C
3134,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,5,5,4,4,5,5,4,5,5,5,5,3,4,5,4,1,3,5,5,4,3,3,2,A
3135,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,A
3136,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,4,5,3,4,4,3,3,4,4,4,3,2,2,4,3,2,4,2,4,4,4,3,2,3,2,B
3137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,?,?,?,?,?,3,4,?,2,2,3,?,4,?,?,?,?,?,2,?,?,2,4,2,D
3138,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,5,5,4,3,2,2,5,5,4,3,4,3,2,2,2,1,3,3,4,3,4,2,2,3,2,A
3139,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,1,1,3,2,2,1,3,1,2,4,2,3,1,2,4,2,3,1,3,2,1,4,2,1,2,A
3140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,?,3,?,?,?,?,?,?,5,5,5,?,?,?,?,?,?,?,?,?,?,5,?,?,3,3,D
3141,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2,1,4,3,3,3,3,3,3,4,4,3,3,3,3,4,?,?,?,?,?,?,?,?,?,3,3,A
3142,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,3,4,5,5,?,?,3,4,4,5,2,?,2,4,2,?,?,2,3,1,5,2,2,3,2,A
3143,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,2,2,3,3,3,4,3,3,4,3,3,3,4,4,4,3,3,3,?,?,?,?,?,?,?,3,3,B
3144,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2,?,3,?,2,2,?,1,?,3,?,?,2,3,1,?,?,?,?,?,?,1,2,?,?,3,3,D
3145,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,A
3146,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,2,5,4,4,2,2,2,2,3,3,3,2,4,2,4,2,2,2,2,2,2,2,2,2,4,2,A
3147,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,4,3,3,?,?,?,4,4,4,3,3,?,4,?,?,3,?,?,3,1,?,?,?,3,3,D
3148,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,5,5,2,5,5,5,3,4,4,4,4,?,4,4,4,?,4,1,5,1,?,?,?,2,2,B
3149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,3,3,3,3,4,?,3,2,?,2,3,3,3,4,3,2,2,3,?,?,3,2,A
3150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,2,2,1,3,3,4,3,1,1,3,2,1,1,1,1,3,1,3,2,2,2,2,B
3151,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,2,4,2,2,?,?,3,2,5,2,2,5,5,2,1,1,4,4,3,3,2,2,2,2,1,1,D
3152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,?,2,2,3,3,2,3,3,5,3,3,?,5,3,3,2,3,2,2,3,2,2,3,3,?,3,3,3,D
3153,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,1,3,2,2,3,3,2,1,1,1,2,2,3,3,2,3,3,4,3,5,3,3,3,3,2,2,A
3154,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,B
3155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,4,4,2,5,2,3,4,2,2,1,4,1,3,2,4,2,4,4,1,1,2,1,3,3,1,A
3156,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,4,4,3,?,?,2,2,?,5,4,2,?,?,?,2,?,4,?,?,2,4,?,?,3,3,B
3157,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,2,2,3,?,?,?,?,2,?,?,?,?,3,3,3,?,?,?,?,?,?,?,2,3,2,3,3,A
3158,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,2,1,5,5,4,4,4,2,2,4,4,5,2,1,2,5,2,2,3,1,3,1,5,3,4,3,2,A
3159,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,3,2,4,3,3,3,3,3,2,3,2,4,3,2,2,2,2,2,2,3,2,1,1,3,1,2,3,3,C
3160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,4,3,4,3,2,3,2,2,2,3,2,3,2,2,3,3,2,2,2,2,3,3,3,A
3161,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,?,4,?,2,2,2,3,3,?,4,2,?,1,4,1,2,3,3,?,1,4,?,?,3,2,B
3162,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,?,4,4,4,4,4,3,2,1,1,?,3,2,1,2,2,2,4,3,?,?,?,?,?,3,3,B
3163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,4,3,?,3,3,3,3,5,5,?,?,5,?,4,?,?,3,3,?,?,?,?,?,3,3,D
3164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,?,3,?,?,?,?,?,2,?,?,?,?,?,?,4,?,?,?,?,?,2,?,?,?,3,3,D
3165,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,?,3,?,?,?,?,?,?,4,?,?,2,?,2,?,?,?,?,?,?,?,2,?,?,3,3,C
3166,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,3,1,2,3,2,2,1,1,1,3,3,3,?,3,3,3,3,3,3,?,2,3,1,2,1,2,2,2,B
3167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,C
3168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4,4,4,3,4,3,4,2,4,4,3,2,4,4,3,3,4,3,3,2,4,3,3,2,3,A
3169,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,2,2,3,3,?,3,3,2,2,3,3,3,2,2,2,?,2,2,3,2,?,2,?,?,?,3,3,D
3170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,2,1,5,5,3,5,?,?,?,5,5,?,5,2,5,5,?,?,?,?,?,1,?,?,?,3,3,A
3171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2,2,3,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,?,?,2,3,A
3172,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,3,3,4,4,4,3,2,2,4,4,3,2,2,1,3,2,2,3,1,2,2,3,2,4,2,3,A
3173,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,2,1,1,3,3,4,3,5,3,3,2,2,2,3,3,3,1,3,3,1,2,3,B
3174,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,?,?,?,?,?,?,?,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,A
3175,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,4,?,?,?,4,4,?,4,?,4,?,?,?,?,5,?,?,?,?,3,3,C
3176,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,?,?,?,?,?,?,?,3,2,2,2,3,?,?,?,2,?,?,?,2,2,3,3,C
3177,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,?,?,?,?,?,?,2,4,4,?,?,2,3,3,3,?,?,?,4,?,?,?,?,?,3,3,C
3178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,4,2,1,3,4,4,2,2,2,2,3,4,3,2,3,2,5,2,3,3,5,2,5,1,2,4,2,3,A
3179,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,3,3,2,2,2,2,3,3,3,1,3,2,1,1,1,2,2,3,2,?,?,?,3,3,B
3180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,2,4,4,2,3,1,1,2,4,?,3,4,1,2,4,3,5,5,2,4,?,2,2,B
3181,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,C
3182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,?,?,?,?,?,?,3,4,D
3183,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,5,5,5,4,2,1,1,5,5,5,1,5,1,3,1,1,5,5,5,5,1,5,5,2,1,A
3184,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,3,2,3,3,3,3,3,3,3,2,4,4,?,2,2,2,2,2,?,4,2,?,3,3,?,3,3,2,A
3185,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,3,3,2,3,2,3,3,2,3,3,4,3,3,3,4,4,2,3,3,2,3,2,4,2,2,2,B
3186,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,3,4,3,?,3,3,?,3,1,1,?,4,1,3,4,3,?,?,?,3,3,2,3,B
3187,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,2,2,3,?,2,3,2,2,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,B
3188,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,3,2,4,3,?,?,?,?,?,3,?,?,?,2,?,2,2,2,2,?,1,?,?,?,?,?,3,3,C
3189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,3,3,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,C
3190,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,4,4,?,4,?,3,2,4,4,4,2,?,2,4,?,?,4,4,4,2,?,?,2,3,2,A
3191,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,5,5,2,1,1,1,4,5,5,5,3,3,3,5,1,1,5,1,1,1,1,1,1,3,2,A
3192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,4,2,3,2,2,3,3,3,4,A
3193,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,3,4,3,4,?,?,2,3,4,?,?,3,4,3,?,?,?,?,?,?,2,?,?,3,3,3,A
3194,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,2,3,4,3,3,?,?,3,?,2,4,2,2,?,2,3,2,2,3,2,4,2,4,?,?,3,3,A
3195,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,4,4,4,4,4,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,B
3196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,4,2,2,2,1,1,1,2,2,2,2,1,3,2,2,1,1,3,2,2,2,2,2,B
3197,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,2,3,3,2,2,4,2,2,4,3,3,?,3,2,4,4,?,?,?,2,?,2,3,2,2,3,3,B
